id,company_id,expense_type_id,expense_category_id,description,budgeted_amount,actual_amount,planned_date,period_month,period_year,is_recurring,status,transaction_id,created_at,updated_at
c2bde112-8a22-42cb-8f85-36b20de6b9b1,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,5f0ceb1a-ddb9-4bc2-8bd5-79c3fb535cc2,Fijo,100000.0,100000.0,2025-03-14,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
5cc22a96-92d7-4bac-b45b-1c3e3749c4d9,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,06a24417-dc19-4f87-a4b2-b1d7d87b6f16,Fijo,132000.0,132000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
00e70818-792f-4d4f-bccf-0789391ce08d,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,4e62ff0a-c73c-48b7-bf0e-3cfb4373d405,Fijo,18600.0,18600.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
aa7df2f4-daf0-4bfd-a4de-87e355465af2,aeb56588-5e15-4ce2-b24b-065ebf842c44,eb1392f6-7337-4303-a057-a10f44787909,c7285c3a-4f19-4996-8708-b987e9c3d02c,Fijo,325000.0,325000.0,2025-03-15,3,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
ec937599-e273-4253-8b44-ebfa603bb29c,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,172000.0,172000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
f7e1e9f2-2f76-442a-925a-f33d22f09c66,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
2684468c-64dd-46d4-ad56-62b362f58a00,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
98f82810-9b53-4d4b-8ad9-bba015d29006,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
11327aaa-5dc8-4044-a91e-729e10d156fa,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,84000.0,84000.0,2025-03-15,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
3b855fbc-5b8c-417a-9e77-5e60c32e4840,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,284945d9-0346-4820-ae39-bb09d1eeadba,Fijo,35000.0,35000.0,2025-03-17,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
2c4d2283-6a08-4812-94c0-9cf6426d0bf0,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,0f1162f0-3ca6-4334-a478-240f860a6116,Fijo,50000.0,50000.0,2025-03-18,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
40cfaf4f-0fee-4429-bc91-310df19fcf57,aeb56588-5e15-4ce2-b24b-065ebf842c44,47aa9436-054a-4c24-8ff7-7827f7110a9b,1cc83703-e8fd-4f08-af04-b397864587e2,Variable,75000.0,75000.0,2025-03-18,3,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
4d810cca-274f-40a4-b815-71777e217cbd,aeb56588-5e15-4ce2-b24b-065ebf842c44,6280631d-9841-4567-ae85-0439d86c712d,6866255a-9787-4396-a31b-a5297b5de189,Fijo,165000.0,165000.0,2025-03-20,3,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
37c8baee-17bc-4fba-85f7-efba0265a57a,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,cbbc698a-128a-4aba-85b6-c668a431880b,Fijo,200000.0,200000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
4003cce0-7be9-41e3-a6b4-a3161fb59b40,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,180000.0,180000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
63f71437-1f22-417c-991f-037914fa6ae7,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
e6a78f5d-0de3-4f8a-817b-42f648bfef28,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
95555090-3b65-484a-90e7-e250961af0d7,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
1bd75511-48de-46bf-9c1f-980470c6e3d5,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,84000.0,84000.0,2025-03-23,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
d9361cde-be6e-4d8f-8321-924983ff29a7,aeb56588-5e15-4ce2-b24b-065ebf842c44,eb1392f6-7337-4303-a057-a10f44787909,32333fa0-2fe2-4db9-b21f-50a9d63db358,Fijo,172000.0,172000.0,2025-03-25,3,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
ec414a58-1521-480a-bfbe-e77225da386d,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f05f4a8e-3407-4f2d-9138-b598cfd63577,Fijo,120000.0,120000.0,2025-03-26,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
8fd9a85d-a57f-40f6-8ff5-65edc47b2563,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,8312a7f3-aebb-4433-b70d-02a33766dc02,Variable,35000.0,35000.0,2025-03-27,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
970efdfa-c4a5-4a99-b84f-e7fa69004c59,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,418c064e-c617-4833-acbf-7796dde3b0ed,Variable,50000.0,50000.0,2025-03-27,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
63e9cb35-1565-4652-8b46-7593451a7e64,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f9524d9d-c907-485e-8715-a9069bd3cdbd,Fijo,75000.0,75000.0,2025-03-28,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
dc429a8c-76c9-42d9-99cf-5f1b6a5d96f6,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,184000.0,184000.0,2025-03-30,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
3ecc2193-05e4-4dcb-a229-18ffdd8b1ee6,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-03-30,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
828b67df-5d52-4361-89b4-c70b5c6b9db1,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-03-30,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
4fc63320-8e8d-4948-84f1-be01a88c3fd4,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-03-30,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
3770f5cb-0afb-4fd2-b0b5-7381e826357a,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,84000.0,84000.0,2025-03-30,3,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
88d15295-7d95-4b11-905f-812ebfd1bd3f,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f0c1fde0-bedd-443e-b90a-c27cb9e45753,Fijo,200000.0,200000.0,2025-04-01,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
b5cea11b-dbbf-43d2-95a7-ab5d3814c607,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,6ad71abe-b5a6-483a-b261-bf3b3c0d17ab,Fijo,180000.0,180000.0,2025-04-03,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
1e65a774-b6e9-4b66-8b0c-534cc0f72101,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,c69f65b0-499c-4393-b26c-c72c9f85ac6c,Variable,35000.0,35000.0,2025-04-05,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
5ff0d88d-e270-432b-9532-5ad8c943e7f7,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,184000.0,184000.0,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
ae2c2c10-79fd-4580-bc3f-562869be7409,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
ff5bb2bb-3288-40f2-b0a1-f46928a8374a,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
00a4b2de-3b0a-4f0e-b18a-40ac7f260889,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
989b0626-5280-4848-8d43-6f7b93c70e6f,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,84000.0,84000.0,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
9b4e4dfc-11ac-482d-8d3d-ff02f59863e6,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,ae73a9ac-baaf-409a-a082-9ff228149b96,Fijo,800000.43,800000.43,2025-04-06,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
160b7fe6-611b-4167-a749-d09cdad08f77,aeb56588-5e15-4ce2-b24b-065ebf842c44,72369dec-9ebc-451c-b6ae-1fa58a8498b8,bd3ebab2-b316-439e-af86-ed84e72ec054,Variable,103000.0,103000.0,2025-04-07,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
8a3a1187-fb15-484a-8655-212fd38f2e4f,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,84b25780-9517-4d49-a8a3-3a7b7bd7bdd5,Fijo,198500.0,198500.0,2025-04-10,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
298a11c4-4cfe-4e9a-8038-bb84cb5a0c7e,aeb56588-5e15-4ce2-b24b-065ebf842c44,72369dec-9ebc-451c-b6ae-1fa58a8498b8,4951d4f0-809f-4e97-b06c-f577c47b398f,Fijo,200000.0,200000.0,2025-04-10,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
2b9e9e12-add2-46b1-96c6-e3eb079f29ec,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,93c6ab6d-c09c-48bd-874e-3b208327d54a,Fijo,20000.0,20000.0,2025-04-10,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
bf07df53-4bab-4122-a007-dfd3b76f31c5,aeb56588-5e15-4ce2-b24b-065ebf842c44,eb1392f6-7337-4303-a057-a10f44787909,167f9f9f-05f5-4f26-94cb-acffa90a368c,Fijo,3030.0,3030.0,2025-04-10,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
7e43d9c7-1b2f-4d54-985a-c3a0700920fb,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,160000.0,160000.0,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
43b8abbc-6a05-47a9-9b62-31f04e95f061,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
0343ea1a-5e26-449f-8340-10fb27e2830a,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
8cd14322-74d2-42f2-888c-9e57827accbe,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
da9ace24-7c35-4751-9826-4ce49c8a9916,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,96000.0,96000.0,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
5bdd876a-0376-49c9-96a8-ca1005104602,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,ae73a9ac-baaf-409a-a082-9ff228149b96,Fijo,800000.43,800000.43,2025-04-12,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
18995968-adfb-4b33-a831-9c6d8304c58c,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,5f0ceb1a-ddb9-4bc2-8bd5-79c3fb535cc2,Fijo,184000.0,184000.0,2025-04-14,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
f797ee76-f940-40cf-a0c3-9a4ad2e550c8,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,06a24417-dc19-4f87-a4b2-b1d7d87b6f16,Fijo,250000.0,250000.0,2025-04-15,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
e95d6c10-c57e-4f8d-9f8c-a0fb46d0516f,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,4e62ff0a-c73c-48b7-bf0e-3cfb4373d405,Fijo,250000.0,250000.0,2025-04-15,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
dcf059e7-3b76-4621-bdfd-1020059e4325,aeb56588-5e15-4ce2-b24b-065ebf842c44,eb1392f6-7337-4303-a057-a10f44787909,c7285c3a-4f19-4996-8708-b987e9c3d02c,Fijo,325000.0,325000.0,2025-04-15,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
264e1a37-795e-401a-ba12-921ef9f6a970,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,284945d9-0346-4820-ae39-bb09d1eeadba,Fijo,198500.0,198500.0,2025-04-17,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
7c01953c-4d5d-4483-ac12-db8bb66167c8,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,0f1162f0-3ca6-4334-a478-240f860a6116,Fijo,20000.0,20000.0,2025-04-18,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
bcf1c1f3-5d8b-48d1-b76f-9d9721f5b54d,aeb56588-5e15-4ce2-b24b-065ebf842c44,47aa9436-054a-4c24-8ff7-7827f7110a9b,1cc83703-e8fd-4f08-af04-b397864587e2,Variable,3030.0,3030.0,2025-04-18,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
d6803690-a65c-466f-bb31-2168c2ecfb36,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,184000.0,184000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
12937d40-ec84-450b-b81c-65d76a3e2910,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
5a2c732d-fc1f-4aa8-92a3-547deb48d145,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
2fc0b8e6-ddd5-4711-bfce-29b161229e25,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
117df5f8-aa2c-4011-b15a-f657ebb4e684,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,96000.0,96000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
ecaf04ee-0a03-48be-b18f-85deefd1f3e3,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,4f9d937b-e8f5-42f1-b9ae-a6ea4fa65fc2,Fijo,75000.0,75000.0,2025-04-19,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
d8767cb2-92f1-428b-a2c5-42e0031b7575,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,cbbc698a-128a-4aba-85b6-c668a431880b,Fijo,325000.0,325000.0,2025-04-23,4,2025,True,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
3e88c487-07a7-4dde-97df-a08a9c34102c,aeb56588-5e15-4ce2-b24b-065ebf842c44,eb1392f6-7337-4303-a057-a10f44787909,32333fa0-2fe2-4db9-b21f-50a9d63db358,Fijo,5000.0,5000.0,2025-04-25,4,2025,False,PAID,,2026-03-08 20:09:35.667895,2026-03-08 20:09:35.667895
9f32d889-9158-406f-82d0-c473877223a5,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f05f4a8e-3407-4f2d-9138-b598cfd63577,Fijo,8730.0,8730.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
87d71b8d-3ef6-479c-ad04-521e0943ec53,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,160000.0,160000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
540af078-f1ac-40a0-b30a-b1e0e8102871,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
6cfe6ca2-3bcc-40e0-890b-9c7c96a11ddf,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
11ebb5bc-24e5-4899-af2b-85d9d3c89afa,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
38bfd218-7df9-4f01-8493-a10677c9634d,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,96000.0,96000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
87cf309d-5d0b-4c24-837d-0f694a97fe97,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,4f9d937b-e8f5-42f1-b9ae-a6ea4fa65fc2,Fijo,75000.0,75000.0,2025-04-26,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
ccc00097-f1d9-4fd8-9bf8-11454252560b,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,8312a7f3-aebb-4433-b70d-02a33766dc02,Variable,3030.0,3030.0,2025-04-27,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
ccebf112-175a-4e51-9fd8-416043c4ce40,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,418c064e-c617-4833-acbf-7796dde3b0ed,Variable,2000.0,2000.0,2025-04-27,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
5f348498-87d4-48fb-a7da-65d05496ad0d,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f9524d9d-c907-485e-8715-a9069bd3cdbd,Fijo,7300.0,7300.0,2025-04-28,4,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
35cda08a-2bd9-49da-8cd4-c1a06acbf202,aeb56588-5e15-4ce2-b24b-065ebf842c44,7d1e74f3-c45c-40a9-a69a-093dad13ce5b,f0c1fde0-bedd-443e-b90a-c27cb9e45753,Fijo,17000.0,17000.0,2025-05-01,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
0e835860-8607-4375-85c3-ae94f3679de8,aeb56588-5e15-4ce2-b24b-065ebf842c44,6f1e0729-ef2b-44e0-8771-8be63fae253e,6ad71abe-b5a6-483a-b261-bf3b3c0d17ab,Fijo,12569.0,12569.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
dbf70164-a574-482a-b19e-73baab4eb8f1,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,3420444f-587a-4779-ac94-729f0ef5db91,Fijo,160000.0,160000.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
19f03937-0a15-4ecb-8d7a-02df8e18ff85,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,a1415217-c96a-4c6c-95f7-d5e23ef79b39,Fijo,250000.0,250000.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
8434b25d-5f24-4e6d-8d64-3c9be49715bf,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,5998a40f-2629-4149-9db5-5935e03c4c14,Fijo,250000.0,250000.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
9687884c-a8b7-4c82-8e38-ab2c97ad5716,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,c4ae75ad-9f8c-4759-b515-183daa42ac33,Fijo,120000.0,120000.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
b42ef733-a3dd-4dbe-8eee-1122888bd229,aeb56588-5e15-4ce2-b24b-065ebf842c44,adc92130-eba1-4819-8700-e9b336317469,9aa02c1a-c478-4645-ad5c-0370b4453a28,Fijo,84000.0,84000.0,2025-05-03,5,2025,True,PAID,,2026-03-08 20:10:03.097778,2026-03-08 20:10:03.097778
